group_type,k,s,err,delta,noise_scale,n,weight_decay,hit_rate,proxy_hit_rate,correct,proxy_correct,episodes,mean_reward,wn_policy_net_0,wn_policy_net_2,wn_action_net,weight_norm_actor,wn_value_net_0,wn_value_net_2,wn_value_net_out,weight_norm_critic,weight_norm_total,fit_status,fit_L,fit_A,fit_tau,fit_L_err,fit_A_err,fit_tau_err,r_squared,rmse,fit_points_used,source_file
margin,4,1.0,0.45,0.25,,,0.0,0.54,1.0,270,500,500,0.54,5.017066481041636,14.207166252092652,3.81404423640208,15.542247663289368,2.76095968549501,7.904594366066353,0.9626543317789852,8.428061096092593,17.68031889606331,ok,0.5502278404040315,0.3690770310861832,25453.514695922437,0.00011906818024454019,0.0004709898807034383,56.35001935564838,0.8204129514266636,0.037571337127902865,200704,run_err_weight_norm_sweep.py
margin,4,1.0,0.5,0.25,,,0.0,0.51,1.0,255,500,500,0.51,4.901350764284895,14.069517946657992,3.8151009983496045,15.379517879098017,2.7702702005903963,7.9085362654630496,0.9616662943830444,8.43469886292189,17.540630407761046,ok,0.502729954402466,0.3108052602854292,27493.82611814748,0.00012363194253251275,0.00045221199118046485,71.23095188712024,0.7737387273322505,0.037489998328750114,200704,run_err_weight_norm_sweep.py
margin,4,1.0,0.55,0.25,,,0.0,0.478,1.0,239,500,500,0.478,4.72773580884435,13.995706241980708,3.6465342711529867,15.216060307475786,2.7879902985264975,7.924038801126394,0.9519908555467389,8.453967554673905,17.406839422945776,ok,0.4531620188716128,0.24374189620037162,32561.47591856536,0.00013140520637782053,0.00039703217844636014,101.45353944627294,0.7177874914779099,0.03581328464416313,200704,run_err_weight_norm_sweep.py
margin,4,1.0,0.6,0.25,,,0.0,0.374,1.0,187,500,500,0.374,4.573623735801916,13.728524108072206,3.6099726453044187,14.913829513658007,2.7897961283432715,7.905498314004034,0.9601278087557117,8.438110655803571,17.135460956800735,ok,0.3962272275175401,0.17383097211810747,33100.10402150854,0.00012675053399257473,0.0003754657017116925,137.80645682134082,0.5894746431661291,0.0341410122154653,200704,run_err_weight_norm_sweep.py
margin,4,1.0,0.65,0.25,,,0.0,0.348,1.0,174,500,500,0.348,4.425464151609898,13.645699411989634,3.2565589994004007,14.710371236516579,2.7570596300827974,7.886686386648494,0.9529449517143543,8.40888244930186,16.944153149753785,ok,0.35474860178883943,0.1252914745659101,51385.237848787576,0.0001961528920996257,0.00030629090348801354,324.6834690564893,0.4686135989777298,0.03402189850370513,200704,run_err_weight_norm_sweep.py
margin,4,1.0,0.7,0.25,,,0.0,0.324,1.0,162,500,500,0.324,4.040265663639534,12.230020017442303,2.600181996562611,13.139942263003759,2.750400217421775,7.903977357011553,0.9588277466499845,8.423592467818644,15.608170704440779,ok,0.33105356636894784,0.08727930760881948,190907.45122356713,0.001708710626125584,0.0015668273514548882,6089.863502257748,0.21884233831395383,0.030687015789089857,200704,run_err_weight_norm_sweep.py
margin,4,1.0,0.75,0.25,,,0.0,0.278,0.254,139,127,500,0.278,3.0260789899554226,8.28209631909323,0.31112645183363646,8.823098841179206,2.7521670199481516,7.8878452172958555,0.931276449079574,8.405938454587783,12.186339666345079,ok,0.25044741842762464,-3.894352773811628e-06,-27763.401657762566,0.00010052080535381824,3.2486269189794904e-06,3362.4248059747056,0.001566140806262717,0.030336910278382017,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.01,0.2,,,0.0,0.998,1.0,499,500,500,0.998,5.501385210902706,14.657926931199885,4.923920703454153,16.412344629974058,2.8229052944001203,7.9866146848806405,1.0302580562229835,8.533243233865754,18.49814305116473,ok,0.99108281700207,0.9206099620706641,22490.18023211844,0.0001084647894422837,0.00048187192669582715,19.72134214332652,0.9657792142248873,0.03613356379142823,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.02,0.2,,,0.0,0.98,1.0,490,500,500,0.98,5.467074688022545,14.268630560376295,4.911095019999346,16.049971277494034,2.8184386524409986,7.995569300911907,1.0341776565499397,8.540623414515212,18.180864289602653,ok,0.9800931335923562,0.9054907712237823,21689.279644928345,0.00010253898916749191,0.00047036558807581926,18.71060518623222,0.9666078050292954,0.03463808361423883,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.03,0.2,,,0.0,0.978,1.0,489,500,500,0.978,5.5513865538828595,14.764849084317966,4.730678570234019,16.4680897765402,2.8706539102598088,7.984352647410419,1.002344147481137,8.543724882080964,18.55244500729964,ok,0.9714328740723165,0.9087799042494407,21636.5618537255,0.00010978088633058297,0.0005046909739082482,19.94078947023698,0.9620427581658585,0.037119158073090464,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.04,0.2,,,0.0,0.968,1.0,484,500,500,0.968,5.4995509338200055,14.55197874428481,4.754811366890667,16.266941230068735,2.8266858290657813,7.992877289061674,1.034135909860462,8.540824153107364,18.372780252232168,ok,0.9597666678809093,0.8870516203551098,22058.215798102294,0.00010732616009327128,0.00048510999950524756,20.11251114026375,0.9629580376786072,0.03602537651625834,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.05,0.2,,,0.0,0.952,1.0,476,500,500,0.952,5.531101453801572,14.52256817034513,4.765525022663781,16.25448548235846,2.8279016785940847,7.977981746558925,1.0158207243415387,8.525087236868863,18.35443844666533,ok,0.9506048851156887,0.8696747125058003,21757.300318413956,0.00010974740016218986,0.0005020833662316078,20.873396484191012,0.9590441488090972,0.03703057479708054,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.06,0.2,,,0.0,0.948,1.0,474,500,500,0.948,5.433731647773747,14.55046540807198,4.778644657178175,16.250443931508297,2.8782771237043865,7.97524862602556,1.0203812649055113,8.539920829465151,18.357755193504122,ok,0.938075283074989,0.8557313314688729,21816.228741995255,0.00010880817151897103,0.0004965933365383468,21.053085931324656,0.9586051470711224,0.03667587104370946,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.07,0.2,,,0.0,0.934,1.0,467,500,500,0.934,5.499016508580055,14.343463011802289,4.757085716081724,16.081168435245157,2.818527819384024,7.972937377111259,1.012979398741062,8.516921788431148,18.197305706971523,ok,0.9274276282465045,0.839141921056959,22106.197544362927,0.00010651858041758998,0.00048052050655265227,21.1178580799479,0.959506434323999,0.03572397779777294,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.08,0.2,,,0.0,0.914,1.0,457,500,500,0.914,5.505655188155645,14.609204157682045,4.642880522188007,16.2879533617644,2.8186757788433785,8.00751640516739,1.0336824790855614,8.55182738324574,18.39649902312513,ok,0.9207658974169981,0.8277147156166571,22115.46449890095,0.00010782304855870052,0.0004862397307467406,21.674314709923625,0.9574708757012649,0.03615611723343226,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.09,0.2,,,0.0,0.92,1.0,460,500,500,0.92,5.454432530209561,14.520355535780235,4.723083416430893,16.21416282361308,2.8351594498659116,7.971872483697582,1.023609451211336,8.52271413993851,18.31763446468305,ok,0.9096771970754463,0.8083049398595269,22544.910012714965,0.00010471644467977912,0.0004641910566804424,21.70452686211766,0.9590634241793996,0.03485073028851587,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.1,0.2,,,0.0,0.908,1.0,454,500,500,0.908,5.510893840416761,14.52697329601455,4.6493150435706125,16.217861586468025,2.8464910140417516,7.975595326871776,1.0145770361957729,8.528891983922364,18.323783258684607,ok,0.8990766786560644,0.80836799327198,21690.345103747917,0.00010484473542057797,0.0004809275711461832,21.43007969725634,0.9566503145000345,0.03541650484501782,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.11,0.2,,,0.0,0.894,1.0,447,500,500,0.894,5.558243668791916,14.530384145597349,4.569173533905786,16.214298716973154,2.841874832709538,7.974804042707668,1.0109435455073883,8.526180794269933,18.319367942694278,ok,0.8904773068559985,0.8066683666217531,22235.262793760725,0.00010859848264428541,0.0004873991440631201,22.443081007737927,0.9550541402632919,0.0363402280723824,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.12,0.2,,,0.0,0.884,1.0,442,500,500,0.884,5.466487026667276,14.367049184924761,4.689523271223115,16.071285300376942,2.8562190665608815,7.966961514800451,1.0078082935320318,8.523270539588037,18.191546165654017,ok,0.8794995878583914,0.7685061620900995,23129.0836112742,0.00011289558266762343,0.0004889768129969811,24.835464700473036,0.9498544275540716,0.03718458577803737,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.13,0.2,,,0.0,0.864,1.0,432,500,500,0.864,5.437617539089112,14.974932936644006,4.521865171418189,16.56090473334352,2.8187328812825805,7.946910579285233,0.9975961146788168,8.490809196961232,18.610679901768265,ok,0.8680703408514479,0.765677912228156,23005.700733694794,0.00011052116740083222,0.0004810318011045485,24.357210623501615,0.951123772481583,0.03648281574731141,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.14,0.2,,,0.0,0.846,1.0,423,500,500,0.846,5.379678237246722,14.517109756992392,4.625316930899325,16.15800019631556,2.7866946649005193,7.951126417097088,1.0147203931292537,8.48620857228224,18.250937134196977,ok,0.8569928583587562,0.7601090791429317,22402.184347324153,0.00011297409359098726,0.0005036809737733993,24.843376038494096,0.9463219375000762,0.03769444179035849,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.15,0.2,,,0.0,0.848,1.0,424,500,500,0.848,5.38344301758132,14.507560883919677,4.5888888894757445,16.140281371901025,2.76876546605701,7.983041244122123,1.0146660872054245,8.5102618631808,18.24645827945919,ok,0.8490249368000603,0.735545498638294,22513.920386866146,0.00010704124946906373,0.00047511421654678425,24.36781382023354,0.9487890676705694,0.03564496235826613,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.16,0.2,,,0.0,0.846,1.0,423,500,500,0.846,5.453912831100167,14.538279210451844,4.568030896391222,16.185599582365803,2.801323536257038,7.9592561977283385,0.9962477974538443,8.496451167975735,18.280134471345562,ok,0.8388813566468296,0.7234433029739717,22546.788745973583,0.00011349522876031838,0.0005030562831698939,26.28481508610318,0.9411015531634583,0.03777074929263932,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.17,0.2,,,0.0,0.836,1.0,418,500,500,0.836,5.409337857040096,14.613401667902547,4.530674498926475,16.227737235187373,2.8344998065131177,7.954065480861705,1.0036901120033108,8.503466391295486,18.32070949614612,ok,0.8306264873967965,0.7101078295968712,23109.538056369733,0.00011143143181007176,0.0004830039449338846,26.521630939117614,0.9431140016326799,0.03671503237204581,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.18,0.2,,,0.0,0.814,1.0,407,500,500,0.814,5.374720125341657,14.439581142019556,4.552467061774132,16.065929052851498,2.8113489577176245,7.963076521252326,0.988122227621687,8.50239120377909,18.17703860680716,ok,0.8180074528436271,0.7018179060774286,22967.875766992107,0.00011409595602430326,0.0004973886451745651,27.414860949714043,0.9386534480283935,0.03769010215556667,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.19,0.2,,,0.0,0.842,1.0,421,500,500,0.842,5.439032166113425,14.876381076683707,4.413514067619459,16.442897897505915,2.7901124393800267,7.9316878318556,0.9850502536451252,8.465620077028952,18.494204891165236,ok,0.8122625108287266,0.6986805295578805,23146.05294146035,0.0001151282076423834,0.0004983443676277069,27.863537658796538,0.9377757964753676,0.03790952283103076,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.2,0.2,,,0.0,0.838,1.0,419,500,500,0.838,5.4360217463715905,14.618858084945717,4.484544270881218,16.228754772079746,2.8074113163312275,7.923342052827785,0.9976476651952273,8.464999022388799,18.30378894932261,ok,0.798771782740502,0.6673881567318525,24030.793291460992,0.00011422755771627615,0.0004775198166683137,29.322016063346148,0.9367294994332578,0.037013823445937524,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.25,0.2,,,0.0,0.722,1.0,361,500,500,0.722,5.363582105318076,14.656397841141017,4.41021637816446,16.218138585562812,2.799868987096521,7.924525404196734,0.9879128536693705,8.46246660454914,18.293205301795275,ok,0.7484245572639605,0.6194511456054195,23489.96961357156,0.00011995960141345623,0.0005122299570697035,32.916953464780285,0.9177805898422231,0.03925554371500824,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.3,0.2,,,0.0,0.712,1.0,356,500,500,0.712,5.278803179565848,14.600053361246497,4.308636183731856,16.111848650096086,2.7842867137257157,7.936379829065953,0.9941156631045143,8.469158355295065,18.20215125117543,ok,0.6972853233450249,0.5528999398793102,24409.011918721644,0.00011429333826997827,0.0004707874767509381,35.60353802706345,0.9122999771346237,0.036777891516347805,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.35,0.2,,,0.0,0.652,1.0,326,500,500,0.652,5.130083084191188,14.399483986804752,4.384134887356887,15.902312103825997,2.7758615914293774,7.916760188442301,0.9832999964194822,8.446737733529813,18.006412985004182,ok,0.6463457833909211,0.49309410238233525,24876.38692198861,0.0001174619198904075,0.0004751086935206752,41.2931822483609,0.8897966828038751,0.037469357636300674,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.4,0.2,,,0.0,0.562,1.0,281,500,500,0.562,5.169019094978748,14.714395930942052,4.185036350970454,16.147654172533016,2.7823238482995034,7.9241066176886354,0.9656646803090703,8.453715157261298,18.226684702266407,ok,0.5984526533901642,0.43455739493964624,25130.29224663456,0.00012104104498460286,0.00048479067199468974,48.44760814256034,0.8572015741839439,0.038427279255969254,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.45,0.2,,,0.0,0.572,1.0,286,500,500,0.572,5.054092768743184,14.606177195252078,4.193192116089459,16.014591037444536,2.7896885917138396,7.919807240636071,0.9711411662062472,8.452740640305386,18.108449697002477,ok,0.5508919560473023,0.36433087649956947,28307.523819138893,0.0001264273467518132,0.0004483257994022141,62.70660013589515,0.8254218845461472,0.03771357440703829,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.5,0.2,,,0.0,0.462,1.0,231,500,500,0.462,4.889515231363513,14.70844532018486,4.068582126768369,16.024951901858014,2.80346905586054,7.937984299246627,0.9589294671406837,8.472932149215186,18.127042303201783,ok,0.4998704626825909,0.3056242112378227,29175.26886771052,0.00012370397612417004,0.00042442100125504486,73.82029485946616,0.7857838460745012,0.03624706564346012,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.55,0.2,,,0.0,0.406,1.0,203,500,500,0.406,4.8121207462464115,14.562776637110222,3.9965553230367283,15.849398219141055,2.7708045093332614,7.913861304876687,0.9685850027856644,8.440658463022146,17.956841013894927,ok,0.4509074855180131,0.24435752185125761,35827.46507776555,0.00014184103322742043,0.0003797002458019177,111.96265853798593,0.7274094085703022,0.03590824141939155,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.6,0.2,,,0.0,0.418,1.0,209,500,500,0.418,4.55759611793096,14.106564009957001,3.774152378026941,15.297419936504323,2.7813219371879083,7.901676050890816,0.9596656319818416,8.431678021408983,17.467233638171535,ok,0.40198304195771534,0.18500738171565165,40666.174534799786,0.00015649481814380642,0.0003513077877558034,167.94392269457973,0.6252553313449629,0.03532806711072998,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.65,0.2,,,0.0,0.346,1.0,173,500,500,0.346,4.441975375091118,13.9439474500939,3.5101790860444617,15.049457562982129,2.775661987444996,7.909425303866469,0.9640371275241628,8.437575225693417,17.253372094440998,ok,0.3556927884071702,0.12273477773222997,58693.588860643904,0.00023465748007918304,0.0002965947330582068,405.19747367231895,0.46180276431410283,0.03405222888916467,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.7,0.2,,,0.0,0.282,1.0,141,500,500,0.282,4.084671639510951,12.609434743802325,2.7454045501366524,13.535864697341848,2.7713830202157896,7.900792843761498,0.9563545367056479,8.427200330160115,15.944821683211012,ok,0.3478957894442778,0.10059339723916187,274533.9747737992,0.0036264888013889385,0.0034719680115102205,14010.732226650507,0.18050034006928106,0.03194736722112495,200704,run_err_weight_norm_sweep.py
margin,5,1.0,0.75,0.2,,,0.0,0.2,0.208,100,104,500,0.2,3.0246463547241373,8.405591131247112,0.4640187584296049,8.945264738677144,2.771836785323985,7.8875253334824995,0.9338111943125266,8.412380067342822,12.279491017238765,ok,-40.545200818240026,-40.79892883449581,1857462244.631588,10671.728522536117,10671.728542449882,485881951519.4691,0.0017242097221308317,0.030619692902352977,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.01,0.16666666666666666,,,0.0,0.994,1.0,497,500,500,0.994,5.5209969547305136,15.07362775195182,5.3386172338938955,16.91734302272625,2.8121311767131485,7.988625673829454,1.0410277256790181,8.532875285461614,18.9474656771249,ok,0.9879855592927953,0.9089320821625051,23638.248817970172,0.00010450071104439585,0.00044365368563355315,19.584289406295877,0.9696766600959758,0.03410604528763797,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.02,0.16666666666666666,,,0.0,0.98,1.0,490,500,500,0.98,5.707670950106888,15.389108321692666,5.201658199126952,17.217996707864398,2.8304058698660426,7.958472533822769,1.0172611311873043,8.507837719938482,19.205278266685887,ok,0.9795579378018308,0.9163826836250683,23207.38423769904,0.00011119649152821952,0.00048016142532545877,20.537607087871365,0.9654035489261498,0.03657466414159813,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.03,0.16666666666666666,,,0.0,0.978,1.0,489,500,500,0.978,5.557405533796393,14.939639600641529,5.234663878305236,16.777344652326867,2.8354245449678914,7.985706987619919,1.03383642130204,8.536976407858848,18.824432521892913,ok,0.9686435355540226,0.8772632206767851,24252.229072234553,0.0001059290344436315,0.000439027015235899,20.75101136222449,0.9679252092330797,0.03418586593056435,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.04,0.16666666666666666,,,0.0,0.964,1.0,482,500,500,0.964,5.5088387311087,14.98671198810305,5.129142053423855,16.7707166985766,2.8062981148993784,7.953763489771717,1.0146092720752065,8.495121819956106,18.799575349454315,ok,0.9579364732015931,0.8649075443082258,23709.14246266373,0.00011092478964688263,0.0004696053513740623,21.86943388066104,0.9627128115456861,0.036155661437395084,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.05,0.16666666666666666,,,0.0,0.932,1.0,466,500,500,0.932,5.56142888579069,14.7978195787224,5.1602688646409245,16.629291334615242,2.815026271893967,7.9534573677589435,1.0250228394821883,8.498972222196775,18.675274004018842,ok,0.9478104378878219,0.8496481590007368,23932.63373825856,0.00011358837455805594,0.00047669573994988,22.870321377894527,0.9601762053263446,0.036873636321688184,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.06,0.16666666666666666,,,0.0,0.918,1.0,459,500,500,0.918,5.564244752130992,15.058076052542814,5.033056147653155,16.823737047731395,2.834796084697274,7.96685891946741,1.016672484514762,8.51707301983973,18.85679349933312,ok,0.9389749709422955,0.8488645207520209,23916.291909424912,0.00010570758567813016,0.00044390371635670605,21.298314230128113,0.9652280709747569,0.034325486970056135,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.07,0.16666666666666666,,,0.0,0.942,1.0,471,500,500,0.942,5.5736814800019445,15.096079369198428,5.099783577750587,16.880916151132013,2.816791714388593,7.973961744280749,1.0324074033350947,8.519638871921874,18.908981374191256,ok,0.9256901449470681,0.8312774975901214,24632.46932985861,0.00010748040221926302,0.000438887327653335,22.338001571880554,0.9642576307974972,0.03444234503361153,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.08,0.16666666666666666,,,0.0,0.928,1.0,464,500,500,0.928,5.614169481225894,15.217465344516931,4.950684799834173,16.958756748736363,2.860862548237998,7.9675917980512345,1.0037863591724976,8.524942265795405,18.98088699449939,ok,0.9194154287260091,0.8198556327630704,24140.977257388033,0.00011124425028796687,0.00046304616007850465,23.282209936725465,0.959558037304389,0.03597417586250309,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.09,0.16666666666666666,,,0.0,0.902,1.0,451,500,500,0.902,5.515736978599111,15.091686395986473,4.9747495136321795,16.82053760779579,2.8228422216098403,7.968456934233445,1.0138464284812547,8.514260314400802,18.852668620560138,ok,0.9065056241840266,0.8054796221725768,24098.686803864934,0.00011054172029752155,0.0004608928583613857,23.533601047589677,0.958557377573376,0.035775134592106274,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.1,0.16666666666666666,,,0.0,0.906,1.0,453,500,500,0.906,5.6435618218177,15.377484213942337,4.909979761695232,17.100430171401563,2.8204353812967144,7.948051729227505,1.0292612446041478,8.496220379685942,19.094776060147225,ok,0.897441383053705,0.7949436066771829,24103.798220920828,0.00011233801204390521,0.0004682994028089334,24.234356089178263,0.9561801414552666,0.036353453164877814,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.11,0.16666666666666666,,,0.0,0.91,1.0,455,500,500,0.91,5.503070903276069,15.264277682787426,4.987394765440174,16.975160355356472,2.8461228992478365,7.960539576231682,1.0130151602334199,8.514505600282176,18.990862926873614,ok,0.8880530393979698,0.7812776052524594,24344.091323320205,0.00011535692600521093,0.0004763654762560559,25.40788508469547,0.9530609147150352,0.037164469651043155,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.12,0.16666666666666666,,,0.0,0.854,1.0,427,500,500,0.854,5.566042198188932,15.010065081456553,4.860604597690259,16.730461934945755,2.878081551678444,7.9534655921493576,1.0047581972955002,8.51765856199038,18.773887821527985,ok,0.8786749515196616,0.7681261552222003,24901.352131773965,0.00011438486033501905,0.00046225477261293017,25.820644870654217,0.9539019737044315,0.03647226485545621,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.13,0.16666666666666666,,,0.0,0.856,1.0,428,500,500,0.856,5.394550994682225,14.866827404654702,5.06028400971101,16.605126069167795,2.836373203740512,7.962308167167141,0.9891318141431326,8.510096711881943,18.65883055870704,ok,0.8674383999486402,0.7486524278262975,24744.166030590808,0.00011200357845738702,0.0004553757822254732,25.88663702741938,0.9530426740126234,0.03581714177055213,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.14,0.16666666666666666,,,0.0,0.846,1.0,423,500,500,0.846,5.479379294141285,15.028964537081022,4.937310513009655,16.741278553556743,2.7981685545400676,7.952888774736144,0.9910818121572421,8.48884151585656,18.770477827937913,ok,0.855520261541526,0.74818608601929,24342.68084944655,0.00011779955063578968,0.0004864908818365693,27.09243594158873,0.9469619310019187,0.03795283564155886,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.15,0.16666666666666666,,,0.0,0.854,1.0,427,500,500,0.854,5.52405903946404,15.149237636703702,4.9183657381228505,16.85837924531137,2.815750693903779,7.970347042958634,1.0412170326479915,8.516984023966192,18.887667077837868,ok,0.8460587340919289,0.7341653357231972,24461.44973208531,0.00011568706514615318,0.00047555839535332023,27.159666277772516,0.9472658291682818,0.037190329425366576,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.16,0.16666666666666666,,,0.0,0.844,1.0,422,500,500,0.844,5.448228085614676,14.86944975707624,5.041625121370496,16.619317351068585,2.8260881138682787,7.958795701113339,0.9879265057718357,8.503246545891415,18.66833980394999,ok,0.8348488030416129,0.7264508092926671,24443.044115454126,0.00011257006366423088,0.0004630919904023756,26.701111293952632,0.9488549939149891,0.03620119206326391,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.17,0.16666666666666666,,,0.0,0.84,1.0,420,500,500,0.84,5.506781112200448,15.278426714996321,4.7568918564355815,16.922853814798025,2.8236303732247263,7.96055078877473,1.0003274685501102,8.505522464234344,18.940086948760797,ok,0.8260979194094207,0.7072911030623741,24715.752566626044,0.00011814497405309794,0.0004808643000619234,28.892163952643077,0.9420336838474432,0.03780068426380011,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.18,0.16666666666666666,,,0.0,0.84,1.0,420,500,500,0.84,5.348514262347013,14.9095964514062,4.990891642499849,16.607578708092536,2.8266563132150067,7.947945046134635,0.998664881748356,8.494536356709046,18.653922334483447,ok,0.8128118671582292,0.6828690150302041,24899.387269294733,0.00011715155446946535,0.0004734737768995182,29.746023771477557,0.9397186983964668,0.03735589606056772,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.19,0.16666666666666666,,,0.0,0.79,1.0,395,500,500,0.79,5.3958876145577035,14.913888727437655,4.888521762910071,16.596304563057842,2.824724004458749,7.953783839409476,1.007957894869763,8.50045423393639,18.646582725341972,ok,0.8059861324920807,0.6733678931344932,24901.986229657705,0.00011700208435836315,0.0004727861272959309,30.129891015473422,0.9382736292828366,0.037305049755523984,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.2,0.16666666666666666,,,0.0,0.778,1.0,389,500,500,0.778,5.3847154124467815,14.984179220024428,4.827283146868559,16.63801218748487,2.83333237586052,7.962462394770028,1.028371453032437,8.513878527770895,18.68982549775501,ok,0.7968003149233117,0.6732699287492157,24903.19628518016,0.0001124710500349122,0.000454491284098002,28.966186706554502,0.942677627541113,0.03586091674588299,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.25,0.16666666666666666,,,0.0,0.786,1.0,393,500,500,0.786,5.260301729085978,14.747402425130531,4.917058520617807,16.411402044461372,2.7853051101687547,7.96303173760727,1.0032352396567523,8.495544712198388,18.479945806790475,ok,0.7445702547772313,0.6052757145951009,24852.104468875288,0.00011415377473061026,0.0004621935905489255,32.680283192942746,0.9278511592114463,0.03643180183638182,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.3,0.16666666666666666,,,0.0,0.71,1.0,355,500,500,0.71,5.328811416710518,15.358291898241344,4.749989703678591,16.936226360423465,2.8133725190446843,7.934043805069436,0.9915258134136717,8.476275094069457,18.938928237940097,ok,0.6954359874360961,0.5385546467148743,26413.419018461536,0.00012272798736184313,0.0004678437306535902,40.2896936244714,0.9068311147764538,0.038017164919221635,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.35,0.16666666666666666,,,0.0,0.638,1.0,319,500,500,0.638,5.271225712674776,15.091507251439237,4.576230196463139,16.627726677006326,2.79162820509611,7.891059363562005,0.9751871309838728,8.42692090001943,18.641198735607432,ok,0.6451032312629708,0.4868833842851592,26303.236316135637,0.00012326341926145238,0.000471876650227955,44.69942369045377,0.8867654135098638,0.038264905858281933,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.4,0.16666666666666666,,,0.0,0.608,1.0,304,500,500,0.608,5.118540909564073,15.20822075601829,4.618776482973488,16.697979991793485,2.77823348085646,7.926042961830815,0.9844911555628701,8.456356256823687,18.71717117912471,ok,0.6006210510984693,0.42540143372782374,29581.357720794716,0.00012804882587533626,0.000432711013197758,55.11965659841948,0.871794706856253,0.03720800786978907,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.45,0.16666666666666666,,,0.0,0.606,1.0,303,500,500,0.606,5.063789859742916,15.168755896236688,4.4851929481150705,16.60873502001497,2.7943203623358865,7.9236172865945145,0.9722725541577497,8.457969680210068,18.63832959458611,ok,0.5441554855858661,0.36401396758373034,28365.060514537105,0.00012228539735628462,0.0004326257642837601,60.748161793969665,0.835091444824036,0.036432359890943074,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.5,0.16666666666666666,,,0.0,0.478,1.0,239,500,500,0.478,4.889780730356256,14.885457129809422,4.439303902145896,16.284784576099412,2.7820518548593953,7.924244959978853,0.969508050152593,8.454195205233171,18.34850471450338,ok,0.49726733376117915,0.29099687695977844,32790.01039857741,0.0001359381265345247,0.0004073068856776799,88.07009481230028,0.7744700189841119,0.03686558859275159,200704,run_err_weight_norm_sweep.py
margin,6,1.0,0.55,0.16666666666666666,,,0.0,0.43,1.0,215,500,500,0.43,4.859219824591723,15.107639779194335,4.220338585481712,16.421451055789987,2.7784950724313155,7.922041141443794,0.9656863167546835,8.450521923326418,18.46822610740746,ok,0.44585269766424107,0.23875816431082733,36219.97788899298,0.00014043530409374344,0.0003705555132600673,113.75340094626743,0.7267785104430288,0.035231312626989364,200704,run_err_weight_norm_sweep.py
